case_id,topic,scenario,court_level,text,decision,is_synthetic
SYN_LAB_0093,labour_rights,migrant_bonded_labor_exploitation,Supreme Court,"Synthetic Case: Inter-state migrant laborers detained at a brick kiln due to alleged advance debt obligations filed for relief under the Bonded Labour System (Abolition) Act. Supreme Court directed immediate release, cancellation of alleged debts, and state rehabilitation assistance. Ruling: Partial.",Partial,True
SYN_LAB_0094,labour_rights,overtime_wage_denial,District Court,Synthetic Case: Factory workers required to work 12-hour daily shifts without overtime payment petitioned under factories welfare rules. District Court verified shift logbooks and ordered payment of double-rate statutory overtime wages. Ruling: Accepted.,Accepted,True
SYN_LAB_0095,labour_rights,illegal_lockout_closure,High Court,Synthetic Case: Industrial unit management instituted sudden site closure without serving 60 days prior statutory notice to the labor commissioner. High Court declared the lockout illegal and awarded full wage continuity during the closure period. Ruling: Rejected.,Rejected,True
SYN_LAB_0096,labour_rights,trade_union_victimization,Supreme Court,Synthetic Case: Union office-bearers were target-transferred to remote sites immediately following the submission of a collective bargaining charter. Supreme Court held the transfers to be unfair labor practice intended to suppress union activities and issued stay orders. Ruling: Partial.,Partial,True
SYN_LAB_0097,labour_rights,apprentice_exploitation,District Court,Synthetic Case: Trainees engaged under apprentice designations were deployed on core production machinery for over 3 years without formal training or stipend adjustment. District Court recognized them as regular workmen entitled to statutory wage scales. Ruling: Accepted.,Accepted,True
SYN_LAB_0098,labour_rights,occupational_health_safety_violation,High Court,"Synthetic Case: Quarry miners exposed to toxic dust petitioned regarding lack of personal protective equipment and regular health check-ups mandated under mines safety regulations. High Court ordered immediate safety compliance, medical monitoring, and compensation for affected workers. Ruling: Rejected.",Rejected,True
SYN_LAB_0099,labour_rights,wrongful_termination,Supreme Court,"Synthetic Case: A sanitation worker with continuous service for over 240 days in a calendar year was orally discharged without written notice, prior inquiry, or retrenchment compensation mandated under Section 25F of the Industrial Disputes Act. Management alleged performance issues without holding a domestic inquiry. Supreme Court examined muster rolls and pay slips, holding the termination illegal and directing statutory relief. Ruling: Partial.",Partial,True
SYN_LAB_0100,labour_rights,unpaid_wages,District Court,Synthetic Case: Group of rural workers deployed at a processing facility petitioned for 5 months of accrued unpaid wages. The employer claimed financial distress and crop yield loss justified delayed disbursements. District Court affirmed that statutory minimum wage obligations under the Payment of Wages framework cannot be deferred or contingent on commercial profitability. Ruling: Accepted.,Accepted,True
SYN_LAB_0101,labour_rights,casual_labor_regularization,High Court,Synthetic Case: Daily-wage workers engaged continuously for over 8 years against sanctioned public works vacancies sought absorption into regular cadre. State authorities argued the initial recruitment lacked formal selection process. High Court evaluated unbroken service records and directed consideration for regularization under applicable public employment policies. Ruling: Rejected.,Rejected,True
SYN_LAB_0102,labour_rights,workplace_injury_compensation,Supreme Court,"Synthetic Case: A garment worker suffered severe partial disability due to an unshielded machine unit at a rural plant. Management offered minor ex-gratia assistance while denying statutory liability under the Employee's Compensation Act. Supreme Court evaluated medical disability certificates and loss of earning capacity, ordering full statutory compensation. Ruling: Partial.",Partial,True
SYN_LAB_0103,labour_rights,pf_gratuity_denial,District Court,Synthetic Case: Retired seasonal employee denied terminal gratuity benefits on grounds that seasonal employment interrupted continuous service requirements. District Court held that seasonal engagements meeting statutory minimum operational days satisfy the threshold under the Payment of Gratuity Act. Ruling: Accepted.,Accepted,True
SYN_LAB_0104,labour_rights,maternity_benefit_denial,High Court,Synthetic Case: Contractual female sugar mill technician was denied 26 weeks paid maternity leave and subsequently terminated upon applying for leave. Employer relied on private contract terms excluding statutory maternity benefits. High Court ruled that statutory entitlements under the Maternity Benefit Act override private contractual restrictions. Ruling: Rejected.,Rejected,True
SYN_LAB_0105,labour_rights,minimum_wage_violation,Supreme Court,"Synthetic Case: Agricultural laborers demonstrated that cash wages paid by a commercial farm were lower than state-notified minimum wage rates, with unnotified deductions made for basic shelter. Supreme Court prohibited unnotified wage deductions and directed back-pay calculation based on official minimum wage notifications. Ruling: Partial.",Partial,True
SYN_LAB_0106,labour_rights,contract_vs_permanent_dispute,District Court,"Synthetic Case: Assembly line workers engaged via an intermediary labor contractor performed core operational tasks alongside permanent workers for half pay. District Court found the contract labor arrangement to be a sham mechanism designed to evade equal pay mandates, directing parity in remuneration. Ruling: Accepted.",Accepted,True
SYN_LAB_0107,labour_rights,migrant_bonded_labor_exploitation,High Court,"Synthetic Case: Inter-state migrant laborers detained at a brick kiln due to alleged advance debt obligations filed for relief under the Bonded Labour System (Abolition) Act. High Court directed immediate release, cancellation of alleged debts, and state rehabilitation assistance. Ruling: Rejected.",Rejected,True
SYN_LAB_0108,labour_rights,overtime_wage_denial,Supreme Court,Synthetic Case: Factory workers required to work 12-hour daily shifts without overtime payment petitioned under factories welfare rules. Supreme Court verified shift logbooks and ordered payment of double-rate statutory overtime wages. Ruling: Partial.,Partial,True
SYN_LAB_0109,labour_rights,illegal_lockout_closure,District Court,Synthetic Case: Industrial unit management instituted sudden site closure without serving 60 days prior statutory notice to the labor commissioner. District Court declared the lockout illegal and awarded full wage continuity during the closure period. Ruling: Accepted.,Accepted,True
